,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LogSalePrice,Prop_Addr,ClassPr_S,ClassSc_S,AcreGr,AcreNt_S,NmbrBRs,Latitude,Longitude,LF_median,YmSold
2315,533252040,1694,318750,1-STORY 1946 & NEWER ALL STYLES,RL,14694,1,None,2,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1977,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,450.0,5,5,CBlock,4,4,4,5,1252.0,4,136.0,306.0,1694.0,GasA,5,1,SBrkr,1694,0,0,1.0,0.0,2,0,2,1,5,5,7,1,4,Attchd,1977.0,3,2.0,642.0,3,3,2,501,120,0,225,0,0,0,None,None,0,6,2009,WD ,Normal,12.672162375454773,2816 GREENSBORO DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.043782,-93.645923,68.0,2009-6
2316,527356060,1552,179900,2-STORY 1946 & NEWER,RL,11475,1,None,3,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,4,550.0,1,0.0,163.0,713.0,GasA,3,1,SBrkr,811,741,0,1.0,0.0,2,1,3,1,3,6,7,1,3,Attchd,1975.0,2,2.0,434.0,3,3,2,209,208,0,0,0,0,0,MnPrv,None,0,2,2006,WD ,Normal,12.100156419938624,2911 EISENHOWER AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.050176,-93.637191,85.0,2006-2
2317,535151020,936,141000,1-STORY 1946 & NEWER ALL STYLES,RL,8760,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1957,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,873.0,1,0.0,63.0,936.0,GasA,3,1,SBrkr,936,0,0,1.0,0.0,1,0,2,1,4,4,7,0,0,Attchd,1957.0,2,1.0,315.0,3,3,2,0,0,0,219,0,0,0,None,None,0,9,2007,WD ,Normal,11.856515169360305,2213 JENSEN AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.044053,-93.618786,73.0,2007-9
2318,528294050,1430,168000,SPLIT OR MULTI-LEVEL,RL,7848,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,384.0,384.0,GasA,5,1,SBrkr,774,656,0,0.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,1999.0,3,2.0,410.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2009,WD ,Normal,12.031719258385396,3822 HYDE AVE,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,3.0,42.058668,-93.640879,64.0,2009-6
2319,923205015,1344,166500,1-STORY 1946 & NEWER ALL STYLES,RL,11875,1,None,3,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1344.0,1344.0,GasA,5,1,SBrkr,1344,0,0,0.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,2001.0,1,2.0,686.0,3,3,2,328,0,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,12.022750588402635,3508 EMERALD DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,41.991004,-93.608223,68.0,2010-6
2320,527183060,1337,188500,1-STORY PUD 1946 & NEWER,RL,5950,1,None,2,HLS,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,4,5,319.0,1,0.0,1018.0,1337.0,GasA,4,1,SBrkr,1337,0,0,1.0,0.0,2,0,2,1,4,5,7,1,3,Attchd,1989.0,2,2.0,462.0,3,3,2,0,73,154,0,0,0,0,None,None,0,4,2008,WD ,Normal,12.146853285870202,1519 STONE BROOKE RD,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.059636,-93.631581,65.0,2008-4
2321,904351280,1355,127500,2 FAMILY CONVERSION - ALL STYLES AND AGES,RL,10106,1,None,3,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,4,351.0,2,181.0,112.0,644.0,GasA,4,1,SBrkr,808,547,0,1.0,0.0,2,0,4,2,3,6,7,0,0,None,1940.0,0,0.0,0.0,0,0,2,140,0,0,0,0,0,0,None,None,0,9,2008,WD ,Normal,11.755871643580617,212 HOWARD AVE 214,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,0.0,0.0,4.0,42.02393,-93.658395,62.0,2008-9
2323,914465020,2052,251000,2-STORY 1946 & NEWER,RL,10125,1,None,3,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,4,445.0,3,250.0,412.0,1107.0,GasA,5,1,SBrkr,1040,1012,0,0.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2000.0,3,3.0,642.0,3,3,2,210,91,0,0,0,0,0,None,None,0,5,2009,WD ,Normal,12.43320821811392,322 TOPAZ CT,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,41.996888,-93.606944,75.0,2009-5
2324,916386060,1444,174000,2-STORY 1946 & NEWER,RL,9802,1,None,3,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,1,SBrkr,744,700,0,0.0,0.0,2,1,3,1,3,7,7,0,0,BuiltIn,2007.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,None,None,0,4,2010,WD ,Normal,12.066810578196666,3103 CEDAR LN,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,41.994284,-93.649096,73.0,2010-4
2325,528250020,1489,192000,2-STORY 1946 & NEWER,RL,8965,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,5,652.0,1,0.0,130.0,782.0,GasA,5,1,SBrkr,806,683,0,1.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,2003.0,3,2.0,400.0,3,3,2,0,75,0,0,0,0,0,None,None,0,6,2009,WD ,Normal,12.165250651009918,4011 HYDE AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.061365,-93.640051,68.0,2009-6
2326,532476080,2503,300000,2-STORY 1946 & NEWER,RL,19522,1,None,2,Bnk,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,4,3,PConc,4,3,1,5,727.0,1,0.0,496.0,1223.0,GasA,4,1,SBrkr,1271,1232,0,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1990.0,2,2.0,564.0,3,3,2,0,99,0,0,182,0,0,None,None,0,2,2007,WD ,Normal,12.611537753638338,3321 KINGMAN RD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.037652,-93.661846,68.0,2007-2
2327,527453070,1055,137500,1-STORY PUD 1946 & NEWER,RL,2280,1,None,3,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3,3,1,4,120.0,3,492.0,443.0,1055.0,GasA,3,1,SBrkr,1055,0,0,1.0,0.0,2,0,2,1,3,4,7,0,0,Attchd,1976.0,1,1.0,319.0,3,3,2,0,29,0,0,0,0,0,None,None,0,4,2006,WD ,Normal,11.831379196088763,1019 KENNEDY ST,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.050705,-93.624767,24.0,2006-4
2328,902134120,1447,103000,1-1/2 STORY FINISHED ALL AGES,RM,10134,1,Grvl,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,801.0,801.0,GasA,4,0,SBrkr,801,646,0,0.0,0.0,1,0,3,1,3,6,7,0,0,None,1910.0,0,0.0,0.0,0,0,0,80,0,244,0,0,0,0,None,None,0,7,2009,WD ,Normal,11.542484267211773,910 BURNETT AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.030282,-93.615381,56.0,2009-7
2329,903452090,1330,116500,2-STORY 1945 & OLDER,RM,7518,1,None,3,Lvl,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,2,4,BrkTil,2,2,1,1,0.0,1,0.0,396.0,396.0,GasA,4,1,SBrkr,665,665,0,0.0,0.0,1,0,3,1,3,7,7,0,0,Detchd,2001.0,1,1.0,390.0,3,3,0,0,72,45,0,0,0,0,MnPrv,None,0,7,2006,WD ,Normal,11.665646551987892,1123 N 3RD ST,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,3.0,42.025459,-93.626631,60.0,2006-7
2330,533212110,1223,147400,2-STORY PUD - 1946 & NEWER,FV,2544,1,Pave,3,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,520,623,80,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,11.900905258737373,2609 STANGE RD,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.047642,-93.644891,24.0,2006-7
2331,902301060,1510,87500,2-STORY 1945 & OLDER,RM,9600,1,None,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2,3,1,1,0.0,1,0.0,677.0,677.0,GasA,3,1,SBrkr,833,677,0,0.0,0.0,2,0,3,1,4,7,7,0,0,Detchd,1974.0,1,2.0,720.0,3,3,0,0,0,160,0,0,0,0,None,None,0,6,2009,WD ,Normal,11.379394072345706,809 CLARK AVE,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,3.0,42.029007,-93.617054,60.0,2009-6
2332,534276040,864,127500,1-STORY 1946 & NEWER ALL STYLES,RL,9100,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,612.0,1,0.0,252.0,864.0,GasA,5,1,SBrkr,864,0,0,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,2008.0,1,1.0,300.0,5,5,2,0,0,0,0,0,0,0,None,Shed,450,10,2009,WD ,Normal,11.755871643580617,2301 FERNDALE AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.044843,-93.623485,70.0,2009-10
2333,909280070,1671,218000,1-1/2 STORY FINISHED ALL AGES,RL,8170,1,None,2,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1929,1950,Gable,CompShg,Stucco,Wd Sdng,BrkFace,270.0,4,4,BrkTil,3,3,1,4,526.0,1,0.0,496.0,1022.0,GasA,5,1,FuseA,1122,549,0,0.0,0.0,2,0,4,1,3,7,7,1,4,Detchd,1963.0,1,2.0,451.0,3,3,2,0,0,0,0,0,0,0,None,None,0,2,2006,WD ,Normal,12.292250341771226,2110 COUNTRY CLUB BLVD,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,4.0,42.016385,-93.642319,81.0,2006-2
2334,527451640,987,118000,2-STORY PUD - 1946 & NEWER,RM,1680,1,None,3,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,1,4,162.0,1,0.0,321.0,483.0,GasA,4,1,SBrkr,483,504,0,0.0,0.0,1,1,2,1,4,5,7,0,0,Detchd,1972.0,1,1.0,264.0,3,3,2,250,0,0,0,0,0,0,None,None,0,5,2009,WD ,Normal,11.678439903447801,1461 BRECKINRIDGE CT,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.051823,-93.629851,21.0,2009-5
2335,916460070,1403,202000,1-STORY 1946 & NEWER ALL STYLES,RL,8098,1,None,2,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,Wood,4,3,3,5,1136.0,3,116.0,129.0,1381.0,GasA,5,1,SBrkr,1403,0,0,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2000.0,1,2.0,470.0,3,3,2,0,173,0,0,0,0,0,None,None,0,10,2006,WD ,Normal,12.216022976383341,2908 WHITE OAK DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,41.996331,-93.646643,68.0,2006-10
2336,528120150,2473,317000,2-STORY 1946 & NEWER,RL,9591,1,None,3,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1143.0,1143.0,GasA,5,1,SBrkr,1143,1330,0,0.0,0.0,2,1,4,1,4,9,7,1,4,BuiltIn,2004.0,2,3.0,852.0,3,3,2,192,151,0,0,0,0,0,None,None,0,10,2007,WD ,Normal,12.666657052859417,3115 BECKLEY ST,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.060576,-93.654689,76.0,2007-10
2337,902125160,747,80000,1-STORY 1945 & OLDER,RM,4608,1,None,3,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,747.0,747.0,GasA,3,1,SBrkr,747,0,0,0.0,0.0,1,0,2,1,3,4,7,0,0,Attchd,1945.0,1,1.0,220.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,11.289781913656018,1230 BURNETT AVE,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,2.0,42.033644,-93.615431,47.0,2010-6
2338,535154130,988,149500,1-STORY 1946 & NEWER ALL STYLES,RL,9240,1,None,2,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,3,3,1,4,708.0,1,0.0,280.0,988.0,GasA,3,1,SBrkr,988,0,0,1.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,1959.0,1,1.0,297.0,3,3,2,156,0,0,0,0,0,0,None,None,0,6,2009,WD ,Normal,11.915051671812877,2220 BURNETT AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.044083,-93.616434,66.0,2009-6
2339,527165230,1187,185000,1-STORY 1946 & NEWER ALL STYLES,RL,7980,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,7,1992,2007,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,4,3,1,4,935.0,1,0.0,233.0,1168.0,GasA,5,1,SBrkr,1187,0,0,1.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,1992.0,3,2.0,420.0,3,3,2,483,21,0,0,0,0,0,GdPrv,Shed,500,3,2010,WD ,Normal,12.128111104060462,3720 COLUMBINE CIR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.057419,-93.635951,68.0,2010-3
2340,907412090,1234,179900,1-STORY 1946 & NEWER ALL STYLES,RL,11049,1,None,3,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1234.0,1234.0,GasA,5,1,SBrkr,1234,0,0,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2007.0,2,2.0,484.0,3,3,2,0,30,0,0,0,0,0,None,None,0,1,2008,WD ,Normal,12.100156419938624,4805 WALLER ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.013603,-93.684343,85.0,2008-1
2341,528228465,1266,159895,1-STORY 1946 & NEWER ALL STYLES,RL,3182,1,None,3,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1266.0,1266.0,GasA,5,1,SBrkr,1266,0,0,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2007.0,3,2.0,388.0,3,3,2,100,16,0,0,0,0,0,None,None,0,3,2008,WD ,Normal,11.982272628789678,4105 BRICKMAN AVE,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.062004,-93.643039,43.0,2008-3
2342,907126050,990,143000,1-STORY 1946 & NEWER ALL STYLES,RL,9757,1,None,3,Low,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,4,755.0,1,0.0,235.0,990.0,GasA,5,1,SBrkr,990,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1995.0,2,1.0,440.0,3,3,2,66,0,0,0,92,0,0,None,None,0,10,2009,WD ,Normal,11.870599909242044,5428 NORRIS ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.021176,-93.692135,65.0,2009-10
2343,906204230,1802,218000,2-STORY 1946 & NEWER,RL,12361,1,None,2,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,4,4,PConc,4,3,1,5,860.0,1,0.0,86.0,946.0,GasA,5,1,SBrkr,964,838,0,0.0,1.0,2,1,3,1,4,8,7,1,4,2Types,2000.0,2,4.0,1017.0,3,3,2,450,92,0,0,0,0,0,None,None,0,5,2010,WD ,Normal,12.292250341771226,1226 IDAHO CT,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.033783,-93.683167,87.0,2010-5
2344,903233220,1324,110000,1-1/2 STORY FINISHED ALL AGES,RM,6120,1,None,3,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,741.0,741.0,GasA,4,1,SBrkr,741,583,0,0.0,0.0,1,0,3,1,4,7,7,0,0,Detchd,1930.0,1,1.0,180.0,2,3,2,0,0,55,0,0,0,0,None,None,0,2,2006,WD ,Normal,11.608235644774552,1112 ROOSEVELT AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.032418,-93.622415,51.0,2006-2
2345,528280150,1430,170000,SPLIT OR MULTI-LEVEL,RL,9967,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,5,1,SBrkr,774,656,0,0.0,0.0,2,1,3,1,3,8,7,1,3,BuiltIn,2000.0,2,2.0,400.0,3,3,2,100,0,0,0,0,0,0,None,None,0,12,2007,WD ,Normal,12.043553716032399,3808 WESTLAWN DR,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,3.0,42.058401,-93.642836,76.0,2007-12
2346,527403040,1026,156000,1-STORY 1946 & NEWER ALL STYLES,RL,7930,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,439.0,1,472.0,115.0,1026.0,GasA,4,1,SBrkr,1026,0,0,1.0,0.0,1,0,3,1,4,5,7,0,0,Detchd,1969.0,2,2.0,440.0,3,3,2,171,48,0,0,0,0,0,None,None,0,7,2009,WD ,Normal,11.957611286231675,1406 JEFFERSON ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.055228,-93.628707,61.0,2009-7
2347,533253090,1226,190000,1-STORY PUD 1946 & NEWER,RL,3874,1,None,2,Lvl,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,5,807.0,1,0.0,419.0,1226.0,GasA,3,1,SBrkr,1226,0,0,1.0,0.0,1,0,1,1,4,4,7,1,2,Attchd,1980.0,3,2.0,484.0,3,3,2,133,78,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,12.154779351142624,2032 PINEHURST DR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,1.0,42.042826,-93.649352,40.0,2006-7
2348,528180080,1565,282500,1-STORY PUD 1946 & NEWER,RL,5911,1,None,3,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,5,3,PConc,5,3,1,5,472.0,1,0.0,1088.0,1560.0,GasA,5,1,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2005.0,2,2.0,556.0,3,3,2,196,56,0,0,0,0,0,None,None,0,3,2006,WD ,Normal,12.551433829568632,3033 BURNHAM DR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.057164,-93.654138,48.0,2006-3
2349,528118020,2452,309000,2-STORY 1946 & NEWER,RL,13418,1,None,3,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1117.0,1117.0,GasA,5,1,SBrkr,1132,1320,0,0.0,0.0,3,1,4,1,4,9,7,1,4,BuiltIn,2004.0,3,3.0,691.0,3,3,2,113,32,0,0,0,0,0,None,None,0,9,2006,WD ,Normal,12.641096555879882,3327 PRESTON CIR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.060271,-93.657149,108.0,2006-9
2350,534477030,2136,137900,1-STORY 1946 & NEWER ALL STYLES,RL,10680,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,1,1,756.0,1,0.0,1380.0,2136.0,GasA,3,0,FuseA,2136,0,0,0.0,0.0,2,0,4,1,3,7,4,0,0,Detchd,1951.0,1,2.0,528.0,3,3,2,0,30,0,0,0,0,0,MnPrv,None,0,10,2006,WD ,Normal,11.834284063781393,1531 ROOSEVELT AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,4.0,42.037463,-93.622645,89.0,2006-10
2351,532353020,980,110000,1-STORY 1946 & NEWER ALL STYLES,RL,9750,1,None,2,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,1,68.0,3,884.0,28.0,980.0,GasA,4,1,SBrkr,980,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1969.0,1,2.0,400.0,3,3,2,0,28,0,0,0,0,0,MnPrv,None,0,11,2009,WD ,Normal,11.608235644774552,1337 ARIZONA AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.035806,-93.676364,63.0,2009-11
2352,527162120,1636,191000,2-STORY 1946 & NEWER,RL,7500,1,None,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,5,476.0,1,0.0,476.0,952.0,GasA,4,1,SBrkr,952,684,0,1.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1998.0,3,2.0,440.0,3,3,2,0,84,0,0,0,0,0,None,None,0,10,2009,WD ,Normal,12.160028707028767,3810 BERKSHIRE AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.059161,-93.639069,60.0,2009-10
2353,903425110,1710,140000,2-STORY 1945 & OLDER,RM,10300,1,None,2,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,1,SBrkr,902,808,0,0.0,0.0,2,0,3,1,3,9,7,0,0,Detchd,1990.0,1,2.0,480.0,3,3,2,12,11,64,0,0,0,0,GdPrv,None,0,4,2010,WD ,Normal,11.84939770159144,721 NORTHWESTERN AVE,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,3.0,42.027986,-93.62338,50.0,2010-4
2354,907285010,1939,227000,2-STORY 1946 & NEWER,RL,11250,1,None,2,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,3,3,PConc,4,3,2,4,796.0,1,0.0,258.0,1054.0,GasA,5,1,SBrkr,1070,869,0,0.0,1.0,2,1,3,1,4,8,7,1,3,Attchd,1998.0,2,3.0,555.0,3,3,2,128,84,0,0,0,0,0,None,None,0,5,2006,WD ,Normal,12.332705296463539,4630 CLEMENS BLVD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.017856,-93.681479,90.0,2006-5
